"Amido de milho é ingrediente promissor para impressão 3D de alimentosJá pensou poder imprimir, em casa mesmo, chocolates, pudins e macarrão em poucos minutos? Pesquisadores da Escola Superior de Agricultura Luiz de Queiroz (Esalq/USP), em Piracicaba (SP), e da França já tornaram isso possível por meio da impressão 3D. Agora, juntos, os estudiosos investem na descoberta de ingredientes para a impressão de outros alimentos.
Inicialmente a grande aposta da equipe são géis de amido. Apesar de a ideia ter sido concebida na França pelos pesquisadores Alain Le-Bail e Patrícia Le Bail, o grupo da USP já possuía experiência no assunto: os brasileiros já tinham desenvolvido ingredientes baseados em amido obtido de vegetais como milho, mandioca, batata e arroz.
""São [ingredientes] largamente utilizados em diversas indústrias, principalmente devido às propriedades de formar gel e absorver água. O nosso estudo modificou amidos com diferentes tecnologias para obtermos melhor performance para impressão 3D"", explicou Bianca Chieregato Maniglia, pesquisadora que desenvolveu o projeto na França com períodos também vividos no Brasil e na Itália.

Intenção é utilizar a impressão 3D de alimentos para personalizar refeições de acordo com a necessidade do consumidor. Créditos: Miriam Doerr Martin Frommherz/Shutterstock
“Juntando a experiência de todos os envolvidos, conseguimos obter géis com melhor qualidade de impressão, resultando em alimentos com melhor forma, definição e textura, todos os parâmetros essenciais para a aceitabilidade do produto”, afirmou Bianca.
Ainda de acordo com a equipe envolvida no estudo, com o gel de amido, será possível ajustar a composição dos alimentos 3D de modo a visar a necessidade do consumidor. Desta forma, o projeto é um grande passo em direção à produção de refeições personalizadas.
“Através dessa tecnologia é possível obter alimentos com características específicas, como formatos, sabores, cores e composições, que podem ser tanto interessantes e divertidos, como úteis em situações como para alimentação de crianças, idosos ou enfermos, considerando características nutricionais e de textura específicas para cada necessidade”, ressalta o coordenador do Grupo de Estudos em Engenharia de Processos (Ge²P), da Esalq/USP, o professor Pedro Esteves Duarte Augusto, sobre a técnica que também deve garantir a segurança alimentar.
O professor Augusto também destaca que a impressão de alimentos mais complexos pode levar mais alguns anos para ser desenvolvida por completo e com qualidade, mas, de qualquer forma, lembra que chocolates, pudins e massas alimentícias, como macarrão, já podem ser produzidos com a técnica em poucos minutos.
""Ainda estamos longe de desenvolver uma máquina que imprima um x-burger pronto para ser consumido. Por outro lado, se pensarmos em alimentos como sanduíches, algumas partes podem ser impressas, mesmo que demandem outros processos: a massa do pão poderia ser impressa no formato desejado, por exemplo, mas ainda seria necessário colocá-la no forno"", exemplifica.

O professor Augusto, que esteve envolvido com a pesquisa, exemplificou como a técnica poderia ser aplicada no preparo de um X-Burger. Créditos: NosorogUA/Shutterstock
Apesar de necessitar de vários estudos para refinamento, os pesquisadores acreditam que a impressão 3D de alimentos poderá ser experimentada em breve por consumidores em todo o Brasil, considerando que este mercado tem crescido rapidamente e em um curto período de tempo.
Cabe destacar que a pesquisa foi desenvolvida pelo Esalq/USP em parceria com a Ecole Nationale Vétérinaire Agroalimentaire et de l’Alimentation Nantes Atlantique (Oniris, na sigla em francês) e pelo Institut National de Recherche pour l'agriculture, l'alimentation et l'environnement (Inrae, na sigla em francês). Todo o projeto foi financiado pela região francesa do Pays de la Loire e, no Brasil, pela Fundação de Amparo à Pesquisa do Estado de São Paulo (Fapesp). O Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq) e a Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes) também apoiaram a iniciativa.
Via: G1",tecnologia
"Porsche exibe designs de carros elétricos que nunca foram lançadosÉ a ""volta dos que não foram"". A Porsche publicou pela primeira vez alguns estudos de design feitos entre 2005 e 2019, mas que nunca tinham visto a luz do dia. São diversos modelos, dos mais ""básicos"" (em se tratando da montadora, claro) até superesportivos de última geração – e entre eles, dois elétricos que chamam a atenção.
Um deles é o Porsche Renndienst, uma minivan elétrica criada em 2018. De acordo com a empresa, a equipe de design projetou um ""ônibus espacial"" futurista com espaço para até seis pessoas. O motorista, inclusive, ficaria no centro do banco dianteiro, e o motor elétrico localizado na parte inferior da carroceria daria amplo espaço interno. 

Porsche Renndienst. Imagem: Porsche/Divulgação 
O outro modelo elétrico, o Porsche Vision E (2019), foi pensado para correr nos grandes prêmios da Fórmula E. Baseado no Porsche 99X Electric, a equipe de design desenvolveu um carro de corrida monoposto extremamente leve, que também poderia ser vendido para pilotos privados.
Todos os modelos, com seus respectivos estudos de design apresentados em detalhes, estarão no livro ""Porsche Unseen"". A publicação tem 328 páginas com fotos de Stefan Bogner e texto de Jan Karl Baedeker, e será vendida nas redes varejistas e na loja do Museu Porsche em Stuttgart, na Alemanha – que também receberá alguns dos protótipos produzidos.
""Pessoas em todo o mundo adoram o design atemporal e inovador de nossos carros esportivos"", afirma Oliver Blume, Presidente do Conselho Executivo da Porsche AG. ""Os estudos de conceito visionários são a base deste sucesso: eles fornecem o conjunto de ideias para o design Porsche do futuro, e combinam nossa forte tradição com tecnologias pioneiras"", completa.",tecnologia
"Spotify sugere serviço de podcast por assinaturaO Spotify parece ter interesse em lançar um novo serviço de podcasts. No entanto, a diferença é que, para ouvir os programas disponibilizados, seria necessário pagar uma assinatura. A vantagem disso está no fato de que os usuários teriam à disposição programas originais e episódios exclusivos.
Ainda não há confirmação da existência do serviço. Porém, ele foi citado em uma pesquisa enviada para alguns usuários pelo Spotify. O questionário descreve quatro planos – entre US$ 3 e US$ 8 – e mostra que as assinaturas incluem ""acesso a entrevistas e episódios exclusivos"".
No entanto, o plano mais básico, apesar de pago, ainda incluiria anúncios. A variante mais cara, possui ""conteúdo original de alta qualidade"", acesso antecipado a alguns episódios e nenhuma propaganda. Apesar de serem da mesma empresa, não há nenhuma ligação com o plano premium do Spotify. Portanto, não há como acessá-lo pagando apenas uma mensalidade.

Recurso pode permitir ter acesso a programas exclusivos. Foto: Funstock/Shutterstock
Ao comentar o caso, um porta-voz da empresa indicou que a pesquisa não deve ser considerada como algum plano concreto da companhia. ""No Spotify, conduzimos rotineiramente uma série de pesquisas em um esforço para melhorar nossa experiência do usuário. Alguns deles acabam pavimentando o caminho para uma experiência mais ampla e outros servem como aprendizados importantes"", afirma.
Por conta disso, não há garantias de que a empresa seguirá com o lançamento de qualquer uma das opções descritas. É normal que as companhias façam pesquisas com clientes sobre novos produtos em potencial e definam suas estratégias e planos com base nos resultados. Então, é possível que o Spotify tenha ao menos cogitado a ideia.
Apesar de ter alcançado a marca de 320 milhões de usuários ativos e 144 milhões de assinantes de seus planos premium, o Spotify está perdendo dinheiro muito rapidamente. Apenas no último trimestre, a empresa teve um rombo de 101 milhões de euros.
E se você pensa que isso é um problema apenas do Spotify, está enganado. Os problemas financeiros da companhia logo chegarão ao bolso dos clientes. O próprio Spotify confirmou, em seu mais recente balanço financeiro, que pretende aumentar os preços das assinaturas.
Daniel Ek, CEO do Spotify, disse que a empresa entregou um valor agregado muito maior do que antes devido ao ""conteúdo aprimorado"", o que ajudaria a sustentar um aumento nos preços. ""Acredito que um aumento no valor é o sinal mais confiável que temos para determinar quando podemos usar o preço como uma alavanca para expandir nossos negócios"", afirmou Ek.
O Spotify já testou preços mais altos em alguns mercados. Desde 1º de outubro, por exemplo, o preço do Plano Família para novos assinantes na Austrália subiu de AUS$ 17,99 para AUS$ 18,99. No balanço financeiro, Daniel Ek disse que a empresa iria ""expandir ainda mais os aumentos dos preços"", anunciando um reajuste no Plano Família de lugares como Bélgica, Bolívia, Equador, Suíça e outros mercados. Procurada pelo Olhar Digital, a assessoria do Spotify disse não ter novidades sobre os preços no Brasil, mas ""caso nossos preços mudem, com certeza, informaremos nossos usuários"".
Via: The Verge",tecnologia
"MediaTek anuncia novos processadores 5G para smartphones de entradaA MediaTek anunciou nesta terça-feira (10) o lançamento do chip Dimensity 700, um SoC (System on a Chip, Sistema em um Chip) 5G para smartphones de entrada.
""Com um portfolio expandido na linha Dimensity, estamos levando o suporte a 5G para todos os segmentos de smartphones, para que mais pessoas possam experimentar esta tecnologia"", disse o Dr. JC Hsu, Vice-Presidente Corporativo e Gerente Geral da unidade de negócios de comunicações sem fio na MediaTek.
O Dimensity 700 é um chip octa-core que roda a até 2,2 GHz, baseado em dois núcleos ARM A76 de alto desempenho e seis núcleos menores, ARM A55, de baixo consumo de energia, em uma configuração ""BIG.little"", onde as tarefas são distribuídas automaticamente entre os núcleos de acordo com a demanda de processamento.
Segundo a MediaTek, o processo de fabricação em 7 nm resulta em um chip 28% mais eficiente no uso de energia do que um equivalente fabricado com um processo de 8 nm, e a tecnologia MediaTek 5G UltraSave é capaz de gerenciar a conexão, ""para que você possa fazer mais e carregar menos"".
O modem 5G integrado tem suporte a tecnologias como 5G Carrier Aggregation (2CC 5G-CA) e 5G Dual SIM, Dual standby (DSDS). Já a GPU do Dimensity 700 é a Arm Mali-G57 MC2, rodando a 950 MHz.
O processador de imagem (ISP, Image Signal Processor) suporta câmeras de até 64 MP, com recursos de IA para otimizar efeitos como Bokeh e melhorar as fotos noturnas. O chip também suporta telas de 90 Hz, o que deve ajudar a trazer esta tecnologia, que produz movimentação mais suave na tela, para um segmento de mercado mais acessível.
A MediaTek não informou quando os primeiros smartphones com o processador Dimensity 700 chegarão ao mercado.",tecnologia
"Golpes envolvendo videogames aumentam com chegada do PS5Com a aproximação do lançamento do novo PlayStation, cibercriminosos começaram a mostrar interesse em aplicar golpes envolvendo o novo dispositivo. De acordo com a Kaspersky, cerca de 130 sites ao redor do mundo utilizaram a marca para aplicar algum golpe.
A maioria deles oferecia a pré-venda do PlayStation 5 exigindo pagamento antecipado ou solicitando dados pessoais para que, quando o console chegasse ao estoque, eles entrassem em contato. Em alguns casos, as páginas ofertavam a compra do novo videogame por um preço bastante inferior ao original.

O PS5 não foi o único a ser usado em golpes na internet. O console anterior, o PlayStation 4, também apareceu em fraudes. As páginas controladas pelos criminosos normalmente destacam que houve uma queda brusca de valor devido ao lançamento de uma nova versão. E isso é feito para atrair compradores desavisados. 
Para se proteger, a empresa destaca que os usuários devem sempre lembrar que ""se algo na internet parece bom demais para ser verdade, provavelmente é fraude. Mensagens sobre ofertas e pré-vendas devem ser verificadas em fontes confiáveis e desaconselhamos clicar em links de e-mails ou naqueles enviados por apps de mensagem ou redes sociais"".
Um golpe que já vem sendo realizado ganhou uma nova versão. Cibercriminosos estão usando a Netflix com o objetivo de roubar dados do cartão de crédito dos assinantes do serviço. De acordo com a ESET, a campanha se distribui por meio de um e-mail com o assunto ""Alerta de notificação"".
No corpo do e-mail, a mensagem informa sobre uma suposta dívida acumulada em nome da vítima, que pode levar à suspensão do serviço ""caso não sejam tomadas medidas rápidas"". A ideia é apelar para o imediatismo da ação para enganar o usuário, que pensa que não vai ter tempo de checar o problema antes de resolvê-lo.

E-mail da campanha falsa que utiliza o nome da Netflix para enganar os usuários. Imagem: ESET/Reprodução
Algumas características, porém, entregam o golpe. O endereço de e-mail, embora inclua o nome da empresa que diz representar, não tem relação com o nome da marca – é só uma conta comprometida para utilizar o serviço de spam malicioso. A ESET ainda destaca a URL por trás do botão ""ATUALIZE SUAS INFORMAÇÕES DE PAGAMENTO"", que pode ser vista ao colocar o ponteiro do mouse sobre o botão, sem clicar. O link também não faz referência a um site oficial ou registrado pela marca.
A combinação de dois idiomas (texto da página está em inglês enquanto a mensagem foi enviada em espanhol) é mais do que um alerta para qualquer usuário. O golpe busca roubar dados financeiros das vítimas ao solicitar que informem números completos de meios de pagamento utilizados ou de um novo cartão de crédito.
Se a vítima seguir no golpe, logo após confirmar seus dados será encaminhada para uma mensagem, também em inglês, que indica que a conta foi reativada. Clicando em ""Continuar"", o usuário será redirecionado para a página oficial da Netflix, onde poderá ""confirmar"" que sua conta não está bloqueada (que nunca esteve, na verdade).",tecnologia
"Samsung lança o processador Exynos 1080A Samsung lançou nesta quinta-feira o SoC (System on Chip, Sistema em um Chip) Exynos 1080. Com 5G integrado, o processador foi projetado para oferecer uma ""experiência de topo de linha"" em smartphones intermediários, e deve chegar em breve ao mercado em aparelhos lançados na China.
O chip é composto por oito núcleos, sendo um deles baseado na arquitetura ARM Cortex-A78 rodando a 2,8 GHz, três Cortex-A78 rodando a 2,6 GHz e quatro Cortex A-55 rodando a 2 GHz. Há suporte a RAM LPDDR5 e memória flash no padrão UFS 3.1, recursos que resultam em acesso muito mais rápido aos dados na memória.
Segundo a Samsung, o desempenho em tarefas que utilizam apenas um núcleo (single-core) é 50% superior ao modelo anterior (Exynos 980), enquanto o desempenho em tarefas de usam vários núcleos simultâneamente (multi-core) é até duas vezes maior. Em alguns testes na plataforma Geekbench, o novo Exynos chegou a superar o desempenho do Qualcomm Snapdragon 865+
A GPU é a Mali-G78 MP10, que em teoria deve ter desempenho próximo à Mali-G77 MP11 usada no Exynos 990, o SoC usado nos aparelhos topo de linha da empresa, como as linhas Galaxy S20 e Galaxy Note 20. Um modem 5G integrado garante conexão à nova geração de redes móveis, com suporte a redes como sub-6 GHz e mmWave, e velocidade de download que pode chegar a 5.1 Gbps.
O processador de imagem (ISP) suporta até seis sensores com resolução de até 200 MP, gravação de vídeo em 4K a 60 FPS e capacidade de captura e edição de vídeos em HDR10+. Também há uma unidade de processamento neural (NPU) para tarefas de inteligência artificial, suporte a telas Full HD+ com atualização a 144 Hz, Bluetooth 5.2, Wi-Fi 6.
A primeira fabricante a usar o novo chip será a chinesa Vivo, com um aparelho ainda não anunciado. Segundo o Android Authority, o chip deve estar disponível ""em larga escala"" no primeiro trimestre de 2021.
Fonte: Android Authority",tecnologia
"Motorola lança o Moto G 5GA Motorola anunciou nesta quinta-feira o lançamento do Moto G 5G, um ""irmão menor"" do Moto G 5G Plus que a empresa trouxe ao Brasil no final de outubro. Assim como este, o aparelho tem por objetivo ""democratizar a tecnologia 5G por um preço acessível que atenda às necessidades"" do consumidor.
O aparelho é baseado no processador Qualcomm Snapdragon 750G, acompanhado por 4 ou 6 GB de RAM e 64 ou 128 GB de memória interna, expansível a 1 TB com cartões microSD. A tela IPS LCD de 6,7 polegadas tem resolução de 1080 x 2400 pixels, um pouco menor que a do modelo ""Plus"" (1080 x 2520 pixels), e taxa de atualização de 60 Hz.
Na traseira há um sistema com três câmeras, composta por uma câmera principal com sensor de 48 MP, uma ultrawide com sensor de 8 MP e uma com lente macro e sensor de 2 MP, que segundo a Motorola permite chegar 5x mais próximo de objetos do que uma lente normal. Também há suporte a gravação de vídeo em 4K a 30 FPS.

Moto G 5G tem um sistema de três câmeras na traseira, incluindo uma lente macro e uma ultrawide. Foto: Motorola
A câmera frontal, para Selfies, tem um sensor de 16 MP e tecnologia ""quad pixel"", que combina quatro pixels do sensor em um ""super pixel"" para capturar mais luz e detalhes mesmo em cenas escuras.
Segundo a Motorola, a bateria de 5.000 mAh deve durar ""até 2 dias"", graças à maior eficiência do processador Snapdragon 750G. Na hora da recarga, um carregador TurboPower de 20 Watts permite adicionar à bateria energia suficiente para 10 horas de uso com apenas 15 minutos de carga.
Não há informações sobre o lançamento do Moto G 5G no Brasil. Na Europa o aparelho tem preço sugerido de € 299,99 (cerca de 1.900).
Fonte: Motorola",tecnologia
"Robôs serão um quarto do exército britânico em 2030, estima generalUm quarto do exército britânico pode ser formado por robôs em 2030, segundo o comandante da equipe de Defesa do Reino Unido, general Nick Carter. Em entrevista à rede de TV Sky News no domingo (8), o oficial afirmou que deve crescer o número de máquinas autônomas ou controladas remotamente nas forças armadas do país.
""Suspeito que teremos um exército de 120 mil, dos quais 30 mil podem ser robôs, quem sabe?"" disse, embora tenha enfatizado que não estava estabelecendo uma meta específica, mas uma estimativa.
Segundo Carter, o investimento em equipamentos robóticos – como tanques de guerra autônomos e drones – está previsto no programa de defesa integrada do Reino Unido, cuja revisão foi adiada no mês passado por decisão do chanceler Rishi Sunak, que tenta segurar os gastos do governo em meio à pandemia.
O general disse que as negociações com o Tesouro sobre o financiamento plurianual da Defesa estão ocorrendo ""de forma muito construtiva"", mas que é preciso um investimento de longo prazo para que se tenha confiança nos planos de modernização.

Número de drones e outros equipamentos robóticos no exército britânico pode chegar a 30 mil em 2030. Imagem: Lukas Davidziuk/Shutterstock
Uma das razões para a iniciativa é a baixa taxa de recrutamento de soldados no Reino Unido. Atualmente, as forças armadas treinadas do país somam em torno de 74 mil membros, abaixo da meta de 82 mil.
Os robôs, então, serviriam para preencher lacunas. Por isso, a Defesa desenvolve projetos de pesquisa em robotização envolvendo veículos terrestres e aquáticos movidos à distância. Um deles é o drone i9, que carrega duas armas de fogo e pode ser utilizado para invadir edifícios.
Os termos do Ministério da Defesa estabelecem que o disparo de armas seja permitido somente por seres humanos, evitando preocupações sobre ataques robóticos fora de controle. Entretanto, o general Carter defende que o processo de modernização seja realizado com cautela, já que uma ""escalada incerta e apressada"" poderia levar a conflitos.
""Se você olhar para o século passado, antes das duas guerras mundiais, acho indiscutível que houve uma escalada [no desenvolvimento de armas] mal calculada que acabou levando a uma guerra em proporções que esperamos nunca mais ver"", afirmou.
Perguntado se estava prevendo outra grande guerra potencializada pelo armamento robótico, o general concluiu que trata-se de uma possibilidade, e que, para evitá-la, é necessário que todos estejam cientes de seu risco.
 
Fonte: The Guardian",tecnologia
"Como obter 'The Textorcist' de graça no PCA Epic Games tem enfrentado muitas polêmicas nos celulares contra o Google e a Apple por conta da comissão que eles pegam nas microtransações do Fortnite, um de seus principais títulos. Já no PC, a Epic Games Store, a loja de jogos virtual, tem dado títulos de graça para conquistar e agradar cada vez mais seus usuários.
Nesta semana, a empresa está distribuindo de graça o jogo ""The Textorcist"", que é do gênero bullet-hell e traz bastante ação com uma proposta diferente ao pedir que você digite palavras enquanto acaba com demônios e outras criaturas. A seguir, confira como obter o jogo ""The Textorcist"" sem pagar nada no PC.
O jogo ""The Textorcist"" foi liberado de graça pela Epic Games na quinta-feira (12) às 13 horas e poderá ser obtido desta forma até o mesmo horário do dia 19 de novembro. Apesar do período limitado para obter o jogo de graça, uma vez que ele está adicionado na sua conta, você poderá jogá-lo para sempre.
O processo para obter este jogo de graça no PC acaba sendo bem simples, mas você precisará do cliente da Epic Games para jogá-lo e baixá-lo. Confira:
1. Acesse o site da Epic Games no navegador de sua preferência;
2. Em ""Jogos grátis"", clique no ""The Textorcist"";

3. Agora, ao lado de sua descrição e abaixo do trailer, clique em ""Obter"";

4. Realize o login com a sua conta da Epic Games. Caso não tenha, crie uma nova;

5. Na nova tela, confirme se o pedido está com o valor zerado e, estando tudo correto, clique em ""Place Order"". Caso o ""Place Order"" não apareça, clique em ""Obter"" novamente;

6. Neste momento, abra ou faça o download do cliente da Epic Games após o seu pedido ter sido confirmado;

7. Ao estar logado no cliente da Epic Games no PC, basta entrar em ""Bilbioteca"" e selecione o ""The Textorcist"" para iniciar o seu download e jogá-lo.

Pronto! Agora, você já sabe como obter o jogo ""The Textorcist"" de graça no PC através da Epic Games.",tecnologia
"iPhone 11 foi o celular mais vendido no mundo no 3º trimestre de 2020Segundo dados da Canalys, empresa especializada em análise de mercado, o smartphone mais vendido no terceiro trimestre (Q3) de 2020 foi o iPhone 11, da Apple, com cerca de 16 milhões de unidades. A empresa também levou o segundo lugar do ranking com o iPhone SE, com 10 milhões de unidades vendidas.
A terceira, quarta e quinta posições ficaram com a Samsung, com o Galaxy A21s (quase empatado com o iPhone SE), Galaxy A11 e Galaxy A51, respectivamente. Redmi Note 9, Redmi 9, Galaxy A31, Redmi 9A e Galaxy A01 Core completam o ""top 10"".
A Canalys afirma que o iPhone 11 lidera o ranking há quatro trimestres seguidos, ou seja, praticamente desde o seu lançamento em setembro passado. Mas em volume total de vendas a campeã é a Samsung, com 80,2 milhões de smartphones vendidos no trimestre. A segunda colocada é a Huawei, com 57,1 milhões, seguida pela Xiaomi, com 47,1 milhões e pela Apple, com 43,2 milhões.
A queda da Huawei pode ser explicada pelas sanções impostas pelo governo dos EUA, que impedem que ela embarque os serviços do Google em seus aparelhos, algo essencial no mercado internacional. Além disso, fabricantes de componentes produzidos nos EUA ou que usem ""tecnologia originária"" do país estão proibidos de fazer negócios com a empresa, o que a impede até mesmo de continuar a produção de seus próprios processadores, a linha Kirin.
Com isso, o prognóstico para a sobrevivência da Huawei no mercado de smartphones não é nada animador. Empresas como a Qualcomm e MediaTek vêm tentando conseguir junto ao governo dos EUA uma autorização especial para que possam fornecer componentes à empresa, algo que pode demorar a acontecer com a turbulenta transição do governo do Republicano Donald Trump para o recém-eleito Democrata Joe Biden.
Fonte: GSMArena",tecnologia
"Alexa agora pode detectar objetivos ocultos em uma conversaPesquisadores da Amazon anunciaram um novo recurso para a Alexa que promete tornar as conversas com a assistente virtual mais naturais. Ele se chama ""objetivos latentes"" e se trata da capacidade de detectar intenções por trás de uma pergunta, mesmo que elas não sejam explícitas.
Por exemplo, se o usuário perguntar ""por quanto tempo devo deixar um chá em infusão?"" a Alexa pode inferir que o usuário quer preparar uma xícara de chá e, além de responder ""cinco minutos"", se oferecer para iniciar um timer.
Da mesma forma, se ele perguntar ""como está o tempo em Copacabana?"" a assistente pode responder com a temperatura e clima atual, e se oferecer para mostrar imagens ao vivo da praia em uma webcam online.
Segundo os pesquisadores, transições como estas parecem simples, mas exigem um grande número de algoritmos sofisticados para detectar estes objetivos latentes, transformá-los em ações que muitas vezes englobam múltiplas ""skills"" (habilidades) e apresentá-las aos usuários de uma forma que pareça natural e coesa.

A assistente virtual Alexa está presente em vários dispositivos da Amazon, como a caixa de som inteligente Echo Dot.
Uma das dificuldades é determinar quando detectar um objetivo latente, já que nem todos os diálogos se prestam a este recurso. Um exemplo de interação inadequada citado pelos pesquisadores ocorreu com um dos primeiros protótipos: o usuário pedia ""receitas com frango"" e, depois de responder, a Alexa perguntava: ""você quer que eu imite uma galinha?"".
O novo recurso já está disponível para todos os usuários do Alexa nos EUA, inicialmente apenas em inglês.
Daniel Rausch, vice-presidente de smart home na Amazon, afirmou em entrevista ao site Business Insider que o comportamento dos usuários do Alexa durante a pandemia mudou.
Não só o volume de consultas à assistente aumentou, como também o padrão de uso é diferente. ""Certamente vemos nos dados que o uso é mais consistente ao longo do dia, contra os 'vales e picos' que víamos quando os usuários saiam de casa pela manhã e voltavam ao fim do dia.""
O tipo de questões também é diferente: o pedido por receitas de pão mais do que dobrou entre fevereiro e julho, segundo a empresa. E o uso de apps fitness, como o Peloton, subiu mais de 300%.
Segundo Rausch, ""todos temos coisas demais com o que nos preocupar agora"". Portanto, quanto mais a empresa puder fazer para que algumas tarefas ""desapareçam"" da mente do consumidor, melhor. Mesmo se for algo como ""desligar as luzes e a aparelhos da casa antes de dormir, ou ligar um aspirador de pó robótico para que a casa esteja limpa ao chegar"", afirma.",tecnologia
"Brasil se aproxima dos EUA em iniciativa contra 5G da ChinaO Itamaraty anunciou na terça-feira (10) que apoia os princípios do Clean Network, programa dos EUA para promover um ambiente seguro no âmbito do 5G. Na prática, o movimento afasta o Brasil da Huawei, gigante chinesa de telecomunicações que tem sido alvo de críticas e sanções pela Casa Branca.
O apoio foi expresso ao lado do subsecretário para Crescimento Econômico, Energia e Meio Ambiente do Departamento de Estado dos EUA, Keith Krach, que visita o Brasil esta semana. Desde que o Clean Network foi anunciado, em agosto, ele aproveita encontros com autoridades internacionais para buscar apoio à iniciativa.
Em Brasília, Krach trata também de áreas como comércio, investimentos, meio ambiente, cooperação espacial e mineração, além de assuntos estratégicos para o governo brasileiro, como a entrada do país na Organização para a Cooperação e Desenvolvimento Econômico (OCDE). 
Ministro Ernesto Araújo, do Ministério das Relações Exteriores, em reunião com o subsecretário de Estado dos EUA, Keith Krach. Foto: Gustavo Magalhães/MRE
O programa Clean Network tem motivações específicas. Comentando a presença do americano no Brasil, o secretário de Estado dos EUA, Mike Pompeo, comemorou a recusa brasileira à China em entrevista coletiva na terça-feira.
""Nós temos agora quase 50 nações que fazem parte do que chamamos de Clean Network, que se negaram a comprar infraestrutura de telecomunicações chinesa"", disse. ""Recebi notícias de última hora que o governo do Brasil apoia os princípios do programa, e estou confiante de que iremos assinar um memorando de entendimento no futuro próximo. Quero agradecer ao Brasil e a seus líderes por isso"".
Após meses de restrições, banimentos e denúncias de espionagem, o Clean Network é a formalização da tentativa americana de conter a influência da China nas telecomunicações. A iniciativa é fundamentada em seis diretrizes previstas no site do governo americano, e todas citam o país asiático ou suas empresas de tecnologia. 

Mike Pompeo, secretário de Estado dos EUA, anunciando as diretrizes do Clean Network em agosto. Imagem: Reprodução/Departamento de Estado 
Como o nome sugere, estabelece um ""caminho limpo"" para o tráfego da rede 5G nas instalações diplomáticas dos Estados Unidos. 
A determinação é que não seja utilizado nenhum equipamento de transmissão, controle, computação ou armazenamento de fornecedores ""não confiáveis"", incluindo Huawei e ZTE, que, de acordo com o Departamento de Estado americano, são ""braços do Partido Comunista Chinês"".
O Departamento de Estado sugere que a Huawei estaria se apoiando nas inovações e reputação de empresas americanas para oferecer serviços a seus clientes. Por isso, proíbe que fabricantes ""não confiáveis"" de smartphones disponibilizem apps dos EUA para download.
A diretriz define ainda que desenvolvedores americanos removam seus aplicativos da loja da Huawei para garantir que não façam parceria com um ""violador dos direitos humanos"".
Mesma ideia do Clean Apps, mas na direção contrária. Aplicativos chineses também devem ser removidos das lojas dos EUA. De acordo com o programa, ""os apps da República Popular da China ameaçam a privacidade, proliferam vírus, censuram conteúdo e espalham propaganda e desinformação"".
Estabelece que os cabos submarinos que conectam os Estados Unidos à internet global não sejam ""subvertidos para coleta de inteligência pela China"".
Proíbe que operadoras chinesas se conectem às redes de telecomunicações americanas, uma vez que isso representaria ""perigo para a segurança nacional"" dos Estados Unidos. 
Define que as nuvens utilizadas para armazenar informações confidenciais e propriedade intelectual, incluindo pesquisas com vacinas contra Covid-19, sejam provenientes de empresas ""confiáveis"". Isso exclui os sistemas da Alibaba, Baidu, China Mobile, China Telecom e Tencent.      
Fonte: O Globo ",tecnologia
"Safari agora traduz páginas no iPhone e iPad; saiba como usar a funçãoNo anúncio do iOS 14, a Apple também apresentou um novo aplicativo chamado Traduzir. Sua função é básica, de traduzir de um idioma para outro textos e falas. O recurso também se estende ao navegador Safari, que começou a liberar a função para mais usuários nesta semana.
Com o novo recurso, o usuário pode traduzir para 11 idiomas diferentes – árabe, chinês, inglês, francês, alemão, italiano, japonês, coreano, português, russo e espanhol. No Safari, ele está implementado de forma nativa tanto no iOS 14 quanto no iPadOS 14, logo também funciona em iPads. Nos dois sistemas, o funcionamento é o mesmo.
Ao abrir uma nova página do Safari em um idioma que não seja o utilizado no celular, um aviso de ""Tradução Disponível"" será rapidamente exibido na caixa de URL. Para traduzir, o usuário precisa tocar no ícone que aparece no canto esquerdo. Ou, também, pode tocar no ícone com as letras ""aA"", que aparece no mesmo canto, e escolher a opção de tradução.

Novo recurso de tradução da Apple também permite favoritar traduções no aplicativo Traduzir. Imagem: Wellington Arruda/Olhar Digital
Vale notar que a novidade também funciona dentro de aplicativos. Ao abrir links de páginas do Twitter, por exemplo, basta clicar também no mesmo ícone para fazer as traduções. Somente no aplicativo Traduzir, por razões claras de funcionalidade, o sistema é capaz de fazer traduções sem conexão com a internet. Para isso, é preciso fazer o download dos idiomas dentro do próprio app.
De acordo com o guia de uso, o idioma das páginas é reconhecido automaticamente, desde que seja compatível. A Apple explica que, para realizar a tradução, o conteúdo é enviado aos servidores da empresa. ""Depois de concluir a tradução, a Apple descartará o conteúdo da página web"", diz. A nova função também funciona em páginas anônimas.
A Apple ainda explica que os conteúdos traduzidos e endereços visitados não ficam associados ao ID Apple, e-mail ou outros dados do usuário.",tecnologia
